date,VWC5,EV24,FG,Q,rd,SQ,TN,TX,UG,LAI,Crop,BOFEK,VWC5_lag,VWC5_lag3,VWC5_lag40,EV24_lag,FG_lag,Q_lag,rd_lag,SQ_lag,TN_lag,TX_lag,UG_lag,LAI_lag,DOY,year,date_encoded,VWC5_lag_imputed,VWC5_lag3_imputed,VWC5_lag40_imputed,rd_imputed,rd_lag_imputed
2016-08-18,0.2102,4.08,203.49,23.33,0.0,12.85,9.06,25.24,67.46,2.85,chicory,317,0.2151,0.2302,0.243,4.18,282.34,24.08,0.0,13.21,10.63,24.73,65.23,2.875,231,2016,231,0.2151,0.2302,0.243,0.0,0.0
2016-08-19,0.2122,2.67,225.81,15.05,1.7,5.67,10.62,26.37,75.74,2.825,chicory,317,0.2102,0.2216,0.2355,4.08,203.49,23.33,0.0,12.85,9.06,25.24,67.46,2.85,232,2016,232,0.2102,0.2216,0.2355,1.7,0.0
2016-08-20,0.2274,2.96,351.37,16.7,0.0,7.51,14.79,24.0,72.94,2.8,chicory,317,0.2122,0.2151,0.2276,2.67,225.81,15.05,1.7,5.67,10.62,26.37,75.74,2.825,233,2016,233,0.2122,0.2151,0.2276,0.0,1.7
2016-08-21,0.2474,1.63,420.54,9.57,10.3,3.2,14.04,19.38,84.94,2.75,chicory,317,0.2274,0.2102,0.223,2.96,351.37,16.7,0.0,7.51,14.79,24.0,72.94,2.8,234,2016,234,0.2274,0.2102,0.223,10.3,0.0
2016-08-22,0.2791,1.52,301.26,8.75,0.0,3.43,12.26,22.93,86.77,2.7,chicory,317,0.2474,0.2122,0.2462,1.63,420.54,9.57,10.3,3.2,14.04,19.38,84.94,2.75,235,2016,235,0.2474,0.2122,0.2462,0.0,10.3
2016-08-23,0.2586,4.03,145.48,21.83,0.0,12.8,11.62,28.19,71.01,2.65,chicory,317,0.2791,0.2274,0.2604,1.52,301.26,8.75,0.0,3.43,12.26,22.93,86.77,2.7,236,2016,236,0.2791,0.2274,0.2604,0.0,0.0
2016-08-24,0.2445,4.22,195.3,21.73,0.0,12.9,15.62,31.6,66.74,2.6,chicory,317,0.2586,0.2474,0.2417,4.03,145.48,21.83,0.0,12.8,11.62,28.19,71.01,2.65,237,2016,237,0.2586,0.2474,0.2417,0.0,0.0
2016-08-25,0.2327,4.22,177.54,21.52,0.0,12.82,16.66,32.65,68.14,2.55,chicory,317,0.2445,0.2791,0.2272,4.22,195.3,21.73,0.0,12.9,15.62,31.6,66.74,2.6,238,2016,238,0.2445,0.2791,0.2272,0.0,0.0
2016-08-26,0.2196,3.73,226.15,19.35,0.0,10.99,17.52,29.68,73.69,2.5,chicory,317,0.2327,0.2586,0.2231,4.22,177.54,21.52,0.0,12.82,16.66,32.65,68.14,2.55,239,2016,239,0.2327,0.2586,0.2231,0.0,0.0
2016-08-27,0.2111,3.44,301.67,18.0,0.2,8.49,16.59,29.32,75.1,2.45,chicory,317,0.2196,0.2445,0.2204,3.73,226.15,19.35,0.0,10.99,17.52,29.68,73.69,2.5,240,2016,240,0.2196,0.2445,0.2204,0.2,0.0
2016-08-28,0.2071,3.09,313.78,16.58,0.1,9.06,14.88,27.06,73.37,2.4,chicory,317,0.2111,0.2327,0.2152,3.44,301.67,18.0,0.2,8.49,16.59,29.32,75.1,2.45,241,2016,241,0.2111,0.2327,0.2152,0.1,0.2
2016-08-29,0.2038,2.37,219.29,13.89,0.0,5.24,10.23,22.56,80.72,2.4125,chicory,317,0.2071,0.2196,0.2116,3.09,313.78,16.58,0.1,9.06,14.88,27.06,73.37,2.4,242,2016,242,0.2071,0.2196,0.2116,0.0,0.1
2016-08-30,0.2016,3.45,101.45,20.3,0.0,12.39,7.69,24.21,73.02,2.425,chicory,317,0.2038,0.2111,0.2093,2.37,219.29,13.89,0.0,5.24,10.23,22.56,80.72,2.4125,243,2016,243,0.2038,0.2111,0.2093,0.0,0.0
2016-08-31,0.1999,3.45,157.23,19.64,0.0,11.77,9.77,26.05,71.02,2.4375,chicory,317,0.2016,0.2071,0.2441,3.45,101.45,20.3,0.0,12.39,7.69,24.21,73.02,2.425,244,2016,244,0.2016,0.2071,0.2441,0.0,0.0
2016-09-01,0.1984,2.46,191.47,14.31,0.0,7.01,11.03,24.14,83.07,2.45,chicory,317,0.1999,0.2038,0.2441,3.45,157.23,19.64,0.0,11.77,9.77,26.05,71.02,2.4375,245,2016,245,0.1999,0.2038,0.2441,0.0,0.0
2016-09-02,0.2316,2.6,244.13,15.07,1.8,5.64,9.7,23.18,78.32,2.4625,chicory,317,0.1984,0.2016,0.2288,2.46,191.47,14.31,0.0,7.01,11.03,24.14,83.07,2.45,246,2016,246,0.1984,0.2016,0.2288,1.8,0.0
2016-09-03,0.2396,2.48,258.62,14.18,0.6,5.91,13.13,23.51,78.56,2.475,chicory,317,0.2316,0.1999,0.2167,2.6,244.13,15.07,1.8,5.64,9.7,23.18,78.32,2.4625,247,2016,247,0.2316,0.1999,0.2167,0.6,1.8
2016-09-04,0.2281,1.73,438.08,9.8,2.9,3.51,14.31,22.98,82.5,2.4875,chicory,317,0.2396,0.1984,0.2093,2.48,258.62,14.18,0.6,5.91,13.13,23.51,78.56,2.475,248,2016,248,0.2396,0.1984,0.2093,2.9,0.6
2016-09-05,0.2193,2.57,198.33,14.82,0.0,7.81,12.01,23.16,82.04,2.5,chicory,317,0.2281,0.2316,0.2051,1.73,438.08,9.8,2.9,3.51,14.31,22.98,82.5,2.4875,249,2016,249,0.2281,0.2316,0.2051,0.0,2.9
2016-09-06,0.21,2.98,133.8,16.86,0.0,10.78,10.76,26.11,80.5,2.475,chicory,317,0.2193,0.2396,0.2044,2.57,198.33,14.82,0.0,7.81,12.01,23.16,82.04,2.5,250,2016,250,0.2193,0.2396,0.2044,0.0,0.0
2016-09-07,0.2033,3.41,168.55,18.94,0.0,11.91,11.74,26.95,70.76,2.45,chicory,317,0.21,0.2281,0.2098,2.98,133.8,16.86,0.0,10.78,10.76,26.11,80.5,2.475,251,2016,251,0.21,0.2281,0.2098,0.0,0.0
2016-09-08,0.1998,3.3,245.3,17.97,0.0,11.98,12.59,28.19,71.51,2.425,chicory,317,0.2033,0.2193,0.2092,3.41,168.55,18.94,0.0,11.91,11.74,26.95,70.76,2.45,252,2016,252,0.2033,0.2193,0.2092,0.0,0.0
2016-09-09,0.1971,2.68,167.72,15.69,0.0,8.45,10.98,23.62,80.93,2.4,chicory,317,0.1998,0.21,0.2082,3.3,245.3,17.97,0.0,11.98,12.59,28.19,71.51,2.425,253,2016,253,0.1998,0.21,0.2082,0.0,0.0
2016-09-10,0.2263,3.07,155.04,17.62,0.0,11.22,8.88,26.2,72.13,2.375,chicory,317,0.1971,0.2033,0.2168,2.68,167.72,15.69,0.0,8.45,10.98,23.62,80.93,2.4,254,2016,254,0.1971,0.2033,0.2168,0.0,0.0
2016-09-11,0.2547,1.42,139.67,8.07,0.0,1.57,13.92,23.48,84.91,2.35,chicory,317,0.2263,0.1998,0.26,3.07,155.04,17.62,0.0,11.22,8.88,26.2,72.13,2.375,255,2016,255,0.2263,0.1998,0.26,0.0,0.0
2016-09-12,0.2402,3.17,119.81,17.03,0.0,11.44,13.46,29.73,72.33,2.325,chicory,317,0.2547,0.1971,0.3006,1.42,139.67,8.07,0.0,1.57,13.92,23.48,84.91,2.35,256,2016,256,0.2547,0.1971,0.3006,0.0,0.0
2016-09-13,0.2311,3.19,193.57,16.43,0.0,11.48,15.79,32.5,66.18,2.3,chicory,317,0.2402,0.2263,0.2893,3.17,119.81,17.03,0.0,11.44,13.46,29.73,72.33,2.325,257,2016,257,0.2402,0.2263,0.2893,0.0,0.0
2016-09-14,0.2244,3.17,201.99,16.38,0.0,11.44,16.63,32.42,62.86,2.2375,chicory,317,0.2311,0.2547,0.2727,3.19,193.57,16.43,0.0,11.48,15.79,32.5,66.18,2.3,258,2016,258,0.2311,0.2547,0.2727,0.0,0.0
2016-09-15,0.2186,2.93,303.89,15.32,11.6,9.17,15.67,30.48,64.51,2.175,chicory,317,0.2244,0.2402,0.2593,3.17,201.99,16.38,0.0,11.44,16.63,32.42,62.86,2.2375,259,2016,259,0.2244,0.2402,0.2593,11.6,0.0
2016-09-16,0.2745,1.86,268.08,10.73,0.0,5.1,14.06,22.04,80.83,2.1125,chicory,317,0.2186,0.2311,0.2525,2.93,303.89,15.32,11.6,9.17,15.67,30.48,64.51,2.175,260,2016,260,0.2186,0.2311,0.2525,0.0,11.6
2016-09-17,0.2476,1.3,144.89,7.37,0.0,1.09,11.43,20.1,87.13,2.05,chicory,317,0.2745,0.2244,0.2467,1.86,268.08,10.73,0.0,5.1,14.06,22.04,80.83,2.1125,261,2016,261,0.2745,0.2244,0.2467,0.0,0.0
2016-09-18,0.2419,1.42,241.22,8.37,0.0,3.11,12.96,19.9,82.99,1.9875,chicory,317,0.2476,0.2186,0.2415,1.3,144.89,7.37,0.0,1.09,11.43,20.1,87.13,2.05,262,2016,262,0.2476,0.2186,0.2415,0.0,0.0
2016-09-19,0.2369,1.91,166.26,11.96,0.0,5.36,8.81,19.81,76.97,1.925,chicory,317,0.2419,0.2745,0.2381,1.42,241.22,8.37,0.0,3.11,12.96,19.9,82.99,1.9875,263,2016,263,0.2419,0.2745,0.2381,0.0,0.0
2016-09-20,0.2312,1.71,99.83,10.74,0.0,4.02,6.4,19.83,79.17,1.8625,chicory,317,0.2369,0.2476,0.2357,1.91,166.26,11.96,0.0,5.36,8.81,19.81,76.97,1.925,264,2016,264,0.2369,0.2476,0.2357,0.0,0.0
2016-09-21,0.2255,2.32,152.01,14.28,0.0,9.62,8.3,20.88,71.19,1.8,chicory,317,0.2312,0.2419,0.2561,1.71,99.83,10.74,0.0,4.02,6.4,19.83,79.17,1.8625,265,2016,265,0.2312,0.2419,0.2561,0.0,0.0
2016-09-22,0.2185,1.9,114.2,11.96,0.0,6.72,6.73,21.59,78.5,1.625,chicory,317,0.2255,0.2369,0.2457,2.32,152.01,14.28,0.0,9.62,8.3,20.88,71.19,1.8,266,2016,266,0.2255,0.2369,0.2457,0.0,0.0
2016-09-23,0.2135,2.05,182.82,12.72,0.0,8.15,7.13,21.66,80.72,1.45,chicory,317,0.2185,0.2312,0.2388,1.9,114.2,11.96,0.0,6.72,6.73,21.59,78.5,1.625,267,2016,267,0.2185,0.2312,0.2388,0.0,0.0
2016-09-24,0.2084,2.41,219.02,14.25,0.0,10.1,7.06,24.02,70.89,1.275,chicory,317,0.2135,0.2255,0.2302,2.05,182.82,12.72,0.0,8.15,7.13,21.66,80.72,1.45,268,2016,268,0.2135,0.2255,0.2302,0.0,0.0
2016-09-25,0.2046,2.33,297.36,13.57,0.0,9.21,10.41,26.18,70.49,1.1,chicory,317,0.2084,0.2185,0.2216,2.41,219.02,14.25,0.0,10.1,7.06,24.02,70.89,1.275,269,2016,269,0.2084,0.2185,0.2216,0.0,0.0
2016-09-26,0.2013,1.8,111.89,11.26,0.0,6.19,7.33,20.15,81.64,0.925,chicory,317,0.2046,0.2135,0.2151,2.33,297.36,13.57,0.0,9.21,10.41,26.18,70.49,1.1,270,2016,270,0.2046,0.2135,0.2151,0.0,0.0
2016-09-27,0.1991,2.29,165.82,14.29,0.0,9.68,4.95,21.67,73.37,0.75,chicory,317,0.2013,0.2084,0.2102,1.8,111.89,11.26,0.0,6.19,7.33,20.15,81.64,0.925,271,2016,271,0.2013,0.2084,0.2102,0.0,0.0
2016-09-28,0.1973,1.97,424.1,11.12,0.0,6.28,14.32,23.23,63.42,0.575,chicory,317,0.1991,0.2046,0.2122,2.29,165.82,14.29,0.0,9.68,4.95,21.67,73.37,0.75,272,2016,272,0.1991,0.2046,0.2122,0.0,0.0
2016-09-29,0.1954,0.96,500.64,5.61,1.7,2.13,13.82,19.39,80.07,0.4,chicory,317,0.1973,0.2013,0.2274,1.97,424.1,11.12,0.0,6.28,14.32,23.23,63.42,0.575,273,2016,273,0.1973,0.2013,0.2274,1.7,0.0
2016-09-30,0.1983,1.66,287.23,10.18,0.6,5.09,11.12,18.84,78.15,0.55,chicory,317,0.1954,0.1991,0.2474,0.96,500.64,5.61,1.7,2.13,13.82,19.39,80.07,0.4,274,2016,274,0.1954,0.1991,0.2474,0.6,1.7
2016-10-01,0.1985,1.24,215.12,7.76,2.7,2.99,10.02,17.91,84.88,0.7,chicory,317,0.1983,0.1973,0.2791,1.66,287.23,10.18,0.6,5.09,11.12,18.84,78.15,0.55,275,2016,275,0.1983,0.1973,0.2791,2.7,0.6
2016-10-02,0.2116,0.88,380.13,5.75,1.7,2.15,8.71,15.86,87.67,0.85,chicory,317,0.1985,0.1954,0.2586,1.24,215.12,7.76,2.7,2.99,10.02,17.91,84.88,0.7,276,2016,276,0.1985,0.1954,0.2586,1.7,2.7
2016-10-03,0.2194,1.57,232.53,9.74,0.0,5.97,11.14,18.5,80.48,1.0,chicory,317,0.2116,0.1983,0.2445,0.88,380.13,5.75,1.7,2.15,8.71,15.86,87.67,0.85,277,2016,277,0.2116,0.1983,0.2445,0.0,1.7
2016-10-04,0.2163,1.35,353.19,8.67,0.0,5.36,8.8,17.53,78.39,1.15,chicory,317,0.2194,0.1985,0.2327,1.57,232.53,9.74,0.0,5.97,11.14,18.5,80.48,1.0,278,2016,278,0.2194,0.1985,0.2327,0.0,0.0
2016-10-05,0.21,1.98,407.51,13.45,0.0,10.04,4.78,14.46,70.78,1.3,chicory,317,0.2163,0.2116,0.2196,1.35,353.19,8.67,0.0,5.36,8.8,17.53,78.39,1.15,279,2016,279,0.2163,0.2116,0.2196,0.0,0.0
2016-10-06,0.2023,0.95,340.52,6.62,0.0,1.93,3.27,13.02,78.4,1.45,chicory,317,0.21,0.2194,0.2111,1.98,407.51,13.45,0.0,10.04,4.78,14.46,70.78,1.3,280,2016,280,0.21,0.2194,0.2111,0.0,0.0
2016-10-07,0.1981,0.77,280.11,5.13,0.0,2.35,9.65,14.74,82.93,1.6,chicory,317,0.2023,0.2163,0.2071,0.95,340.52,6.62,0.0,1.93,3.27,13.02,78.4,1.45,281,2016,281,0.2023,0.2163,0.2071,0.0,0.0
2016-10-08,0.1957,1.28,228.81,8.75,0.0,4.38,4.56,14.68,76.63,1.7,chicory,317,0.1981,0.21,0.2038,0.77,280.11,5.13,0.0,2.35,9.65,14.74,82.93,1.6,282,2016,282,0.1981,0.21,0.2038,0.0,0.0
2016-10-09,0.1933,1.39,115.07,9.98,0.0,7.45,2.8,14.05,82.44,1.8,chicory,317,0.1957,0.2023,0.2016,1.28,228.81,8.75,0.0,4.38,4.56,14.68,76.63,1.7,283,2016,283,0.1957,0.2023,0.2016,0.0,0.0
2016-10-10,0.1917,1.31,139.24,9.68,0.0,6.42,2.11,13.31,79.15,1.9,chicory,317,0.1933,0.1981,0.1999,1.39,115.07,9.98,0.0,7.45,2.8,14.05,82.44,1.8,284,2016,284,0.1933,0.1981,0.1999,0.0,0.0
2016-10-11,0.1906,0.86,146.01,6.37,1.4,1.98,0.0,12.44,88.8,2.0,chicory,317,0.1917,0.1957,0.1984,1.31,139.24,9.68,0.0,6.42,2.11,13.31,79.15,1.9,285,2016,285,0.1917,0.1957,0.1984,1.4,0.0
2016-10-12,0.1928,0.49,358.08,3.43,0.0,0.21,6.97,9.96,83.83,2.1,chicory,317,0.1906,0.1933,0.2316,0.86,146.01,6.37,1.4,1.98,0.0,12.44,88.8,2.0,286,2016,286,0.1906,0.1933,0.2316,0.0,1.4
2016-10-13,0.1919,1.03,450.29,7.07,0.0,4.31,6.63,12.08,77.01,2.2,chicory,317,0.1928,0.1917,0.2396,0.49,358.08,3.43,0.0,0.21,6.97,9.96,83.83,2.1,287,2016,287,0.1928,0.1917,0.2396,0.0,0.0
2016-10-14,0.1903,1.12,366.77,7.8,7.0,5.48,7.37,13.51,77.48,2.3,chicory,317,0.1919,0.1906,0.2281,1.03,450.29,7.07,0.0,4.31,6.63,12.08,77.01,2.2,288,2016,288,0.1919,0.1906,0.2281,7.0,0.0
2016-10-15,0.2155,0.54,250.07,3.63,0.2,2.14,8.43,14.69,90.33,2.4,chicory,317,0.1903,0.1928,0.2193,1.12,366.77,7.8,7.0,5.48,7.37,13.51,77.48,2.3,289,2016,289,0.1903,0.1928,0.2193,0.2,7.0
2016-10-16,0.2172,1.65,242.74,10.45,0.2,9.13,6.64,19.52,78.77,2.2625,chicory,317,0.2155,0.1919,0.21,0.54,250.07,3.63,0.2,2.14,8.43,14.69,90.33,2.4,290,2016,290,0.2155,0.1919,0.21,0.2,0.2
2016-10-17,0.2144,0.88,179.01,5.75,0.0,3.27,6.65,16.48,89.98,2.125,chicory,317,0.2172,0.1903,0.2033,1.65,242.74,10.45,0.2,9.13,6.64,19.52,78.77,2.2625,291,2016,291,0.2172,0.1903,0.2033,0.0,0.2
2016-10-18,0.2343,0.63,338.82,4.37,16.9,2.61,6.95,13.73,91.82,1.9875,chicory,317,0.2144,0.2155,0.1998,0.88,179.01,5.75,0.0,3.27,6.65,16.48,89.98,2.125,292,2016,292,0.2144,0.2155,0.1998,16.9,0.0
2016-10-19,0.314,0.54,338.79,3.93,5.2,2.18,4.23,11.36,90.5,1.85,chicory,317,0.2343,0.2172,0.1971,0.63,338.82,4.37,16.9,2.61,6.95,13.73,91.82,1.9875,293,2016,293,0.2343,0.2172,0.1971,5.2,16.9
2016-10-20,0.3224,0.25,205.02,1.74,7.6,0.22,6.15,10.78,94.43,1.7125,chicory,317,0.314,0.2144,0.2263,0.54,338.79,3.93,5.2,2.18,4.23,11.36,90.5,1.85,294,2016,294,0.314,0.2144,0.2263,7.6,5.2
2016-10-21,0.299,0.63,189.96,4.7,2.5,2.05,5.74,10.4,88.64,1.575,chicory,317,0.3224,0.2343,0.2547,0.25,205.02,1.74,7.6,0.22,6.15,10.78,94.43,1.7125,295,2016,295,0.3224,0.2343,0.2547,2.5,7.6
2016-10-22,0.2889,0.62,136.8,4.71,0.3,2.11,-0.52,9.86,90.06,1.4375,chicory,317,0.299,0.314,0.2402,0.63,189.96,4.7,2.5,2.05,5.74,10.4,88.64,1.575,296,2016,296,0.299,0.314,0.2402,0.3,2.5
2016-10-23,0.2789,0.6,134.13,5.35,0.0,2.46,-1.39,7.8,94.92,1.3,chicory,317,0.2889,0.3224,0.2311,0.62,136.8,4.71,0.3,2.11,-0.52,9.86,90.06,1.4375,297,2016,297,0.2889,0.3224,0.2311,0.0,0.3
2016-10-24,0.2841,0.26,206.04,1.89,2.0,0.04,4.94,8.73,94.15,1.275,chicory,317,0.2789,0.299,0.2244,0.6,134.13,5.35,0.0,2.46,-1.39,7.8,94.92,1.3,298,2016,298,0.2789,0.299,0.2244,2.0,0.0
2016-10-25,0.2872,0.23,104.14,1.58,0.0,0.04,8.29,9.72,93.44,1.25,chicory,317,0.2841,0.2889,0.2186,0.26,206.04,1.89,2.0,0.04,4.94,8.73,94.15,1.275,299,2016,299,0.2841,0.2889,0.2186,0.0,2.0
2016-10-26,0.2768,0.88,134.67,6.18,0.0,4.43,6.86,12.59,88.69,1.225,chicory,317,0.2872,0.2789,0.2745,0.23,104.14,1.58,0.0,0.04,8.29,9.72,93.44,1.25,300,2016,300,0.2872,0.2789,0.2745,0.0,0.0
2016-10-27,0.2709,0.38,318.99,2.57,0.0,0.31,7.88,13.19,92.76,1.2,chicory,317,0.2768,0.2841,0.2476,0.88,134.67,6.18,0.0,4.43,6.86,12.59,88.69,1.225,301,2016,301,0.2768,0.2841,0.2476,0.0,0.0
2016-10-28,0.2688,0.2,309.87,1.45,0.8,0.0,9.97,13.73,92.24,1.175,chicory,317,0.2709,0.2872,0.2419,0.38,318.99,2.57,0.0,0.31,7.88,13.19,92.76,1.2,302,2016,302,0.2709,0.2872,0.2419,0.8,0.0
2016-10-29,0.2672,1.0,96.9,6.99,0.0,7.12,4.72,14.92,89.48,1.15,chicory,317,0.2688,0.2768,0.2369,0.2,309.87,1.45,0.8,0.0,9.97,13.73,92.24,1.175,303,2016,303,0.2688,0.2768,0.2369,0.0,0.8
2016-10-30,0.2624,0.91,65.55,6.52,0.0,6.49,4.34,15.12,90.27,1.125,chicory,317,0.2672,0.2709,0.2312,1.0,96.9,6.99,0.0,7.12,4.72,14.92,89.48,1.15,304,2016,304,0.2672,0.2709,0.2312,0.0,0.0
2016-10-31,0.2593,1.05,101.29,7.4,0.0,8.04,3.84,15.79,89.74,1.1,chicory,317,0.2624,0.2688,0.2255,0.91,65.55,6.52,0.0,6.49,4.34,15.12,90.27,1.125,305,2016,305,0.2624,0.2688,0.2255,0.0,0.0
2016-11-01,0.2584,0.58,147.38,4.0,2.6,2.88,3.05,14.07,94.52,1.0125,chicory,317,0.2593,0.2672,0.2185,1.05,101.29,7.4,0.0,8.04,3.84,15.79,89.74,1.1,306,2016,306,0.2593,0.2672,0.2185,2.6,0.0
2016-11-02,0.2672,0.77,236.05,5.96,1.9,5.42,2.55,11.21,90.92,0.925,chicory,317,0.2584,0.2624,0.2135,0.58,147.38,4.0,2.6,2.88,3.05,14.07,94.52,1.0125,307,2016,307,0.2584,0.2624,0.2135,1.9,2.6
2016-11-03,0.2697,0.53,219.29,4.29,0.4,3.26,1.33,9.94,94.43,0.8375,chicory,317,0.2672,0.2593,0.2084,0.77,236.05,5.96,1.9,5.42,2.55,11.21,90.92,0.925,308,2016,308,0.2672,0.2593,0.2084,0.4,1.9
2016-11-04,0.2662,0.66,314.19,4.8,1.5,4.76,5.59,10.86,83.17,0.75,chicory,317,0.2697,0.2584,0.2046,0.53,219.29,4.29,0.4,3.26,1.33,9.94,94.43,0.8375,309,2016,309,0.2697,0.2584,0.2046,1.5,0.4
2016-11-05,0.2731,0.48,293.08,3.55,0.6,2.34,4.47,10.47,90.49,0.6625,chicory,317,0.2662,0.2672,0.2013,0.66,314.19,4.8,1.5,4.76,5.59,10.86,83.17,0.75,310,2016,310,0.2662,0.2672,0.2013,0.6,1.5
2016-11-06,0.2707,0.42,385.93,3.28,1.3,1.94,3.72,8.41,89.84,0.575,chicory,317,0.2731,0.2697,0.1991,0.48,293.08,3.55,0.6,2.34,4.47,10.47,90.49,0.6625,311,2016,311,0.2731,0.2697,0.1991,1.3,0.6
2016-11-07,0.2973,0.17,203.25,1.21,1.9,0.0,2.56,6.12,94.41,0.4875,chicory,317,0.2707,0.2662,0.1973,0.42,385.93,3.28,1.3,1.94,3.72,8.41,89.84,0.575,312,2016,312,0.2707,0.2662,0.1973,1.9,1.3
2016-11-08,0.2945,0.48,175.13,4.02,0.8,2.84,-0.61,4.81,89.99,0.4,chicory,317,0.2973,0.2731,0.1954,0.17,203.25,1.21,1.9,0.0,2.56,6.12,94.41,0.4875,313,2016,313,0.2973,0.2731,0.1954,0.8,1.9
2016-11-09,0.3088,0.21,226.83,1.43,10.6,0.12,-0.13,4.58,93.95,0.425,chicory,317,0.2945,0.2707,0.1983,0.48,175.13,4.02,0.8,2.84,-0.61,4.81,89.99,0.4,314,2016,314,0.2945,0.2707,0.1983,10.6,0.8
2016-11-10,0.3252,0.13,161.1,1.15,11.2,0.33,2.6,6.45,96.66,0.45,chicory,317,0.3088,0.2973,0.1985,0.21,226.83,1.43,10.6,0.12,-0.13,4.58,93.95,0.425,315,2016,315,0.3088,0.2973,0.1985,11.2,10.6
2016-11-11,0.3114,0.39,270.87,3.39,0.0,3.38,-2.86,5.21,88.69,0.475,chicory,317,0.3252,0.2945,0.2116,0.13,161.1,1.15,11.2,0.33,2.6,6.45,96.66,0.45,316,2016,316,0.3252,0.2945,0.2116,0.0,11.2
2016-11-12,0.2927,0.42,242.32,3.76,0.4,3.16,-3.04,5.07,85.04,0.5,chicory,317,0.3114,0.3088,0.2194,0.39,270.87,3.39,0.0,3.38,-2.86,5.21,88.69,0.475,317,2016,317,0.3114,0.3088,0.2194,0.4,0.0
2016-11-13,0.2959,0.21,187.68,1.74,1.4,0.1,0.21,4.73,88.41,0.525,chicory,317,0.2927,0.3252,0.2163,0.42,242.32,3.76,0.4,3.16,-3.04,5.07,85.04,0.5,318,2016,318,0.2927,0.3252,0.2163,1.4,0.4
2016-11-14,0.3007,0.31,283.44,2.66,6.5,1.02,-1.93,5.68,92.07,0.55,chicory,317,0.2959,0.3114,0.21,0.21,187.68,1.74,1.4,0.1,0.21,4.73,88.41,0.525,319,2016,319,0.2959,0.3114,0.21,6.5,1.4
2016-11-15,0.3174,0.1,347.55,0.78,10.5,0.0,5.53,11.83,98.31,0.575,chicory,317,0.3007,0.2927,0.2023,0.31,283.44,2.66,6.5,1.02,-1.93,5.68,92.07,0.55,320,2016,320,0.3007,0.2927,0.2023,10.5,6.5
2016-11-16,0.3283,0.29,412.22,1.9,9.9,1.33,9.31,13.87,93.25,0.6,chicory,317,0.3174,0.2959,0.1981,0.1,347.55,0.78,10.5,0.0,5.53,11.83,98.31,0.575,321,2016,321,0.3174,0.2959,0.1981,9.9,10.5
2016-11-17,0.3162,0.42,505.48,3.08,16.2,1.59,7.97,11.68,87.6,0.8625,chicory,317,0.3283,0.3007,0.1957,0.29,412.22,1.9,9.9,1.33,9.31,13.87,93.25,0.6,322,2016,322,0.3283,0.3007,0.1957,16.2,9.9
2016-11-18,0.3246,0.45,474.07,3.31,1.6,2.65,3.38,9.14,86.23,1.125,chicory,317,0.3162,0.3174,0.1933,0.42,505.48,3.08,16.2,1.59,7.97,11.68,87.6,0.8625,323,2016,323,0.3162,0.3174,0.1933,1.6,16.2
2016-11-19,0.2981,0.4,423.55,2.95,2.4,2.29,3.8,7.91,80.19,1.3875,chicory,317,0.3246,0.3283,0.1917,0.45,474.07,3.31,1.6,2.65,3.38,9.14,86.23,1.125,324,2016,324,0.3246,0.3283,0.1917,2.4,1.6
2016-11-20,0.2948,0.22,613.82,1.6,3.8,0.66,4.83,13.59,75.5,1.65,chicory,317,0.2981,0.3162,0.1906,0.4,423.55,2.95,2.4,2.29,3.8,7.91,80.19,1.3875,325,2016,325,0.2981,0.3162,0.1906,3.8,2.4
2016-11-21,0.315,0.23,412.19,1.5,2.6,0.36,9.63,14.44,82.47,1.9125,chicory,317,0.2948,0.3246,0.1928,0.22,613.82,1.6,3.8,0.66,4.83,13.59,75.5,1.65,326,2016,326,0.2948,0.3246,0.1928,2.6,3.8
2016-11-22,0.2995,0.49,382.21,3.08,0.0,2.83,6.92,13.05,76.2,2.175,chicory,317,0.315,0.2981,0.1919,0.23,412.19,1.5,2.6,0.36,9.63,14.44,82.47,1.9125,327,2016,327,0.315,0.2981,0.1919,0.0,2.6
2016-11-23,0.2864,0.32,202.92,2.49,0.0,1.69,4.68,12.48,91.74,2.4375,chicory,317,0.2995,0.2948,0.1903,0.49,382.21,3.08,0.0,2.83,6.92,13.05,76.2,2.175,328,2016,328,0.2995,0.2948,0.1903,0.0,0.0
2016-11-24,0.2797,0.43,479.68,2.96,0.0,2.86,4.02,9.35,82.23,2.7,chicory,317,0.2864,0.315,0.2155,0.32,202.92,2.49,0.0,1.69,4.68,12.48,91.74,2.4375,329,2016,329,0.2864,0.315,0.2155,0.0,0.0
2016-11-25,0.2733,0.62,381.6,5.21,0.0,7.37,-0.17,7.97,76.73,2.9,chicory,317,0.2797,0.2995,0.2172,0.43,479.68,2.96,0.0,2.86,4.02,9.35,82.23,2.7,330,2016,330,0.2797,0.2995,0.2172,0.0,0.0
2016-11-26,0.2695,0.36,125.81,3.64,0.0,2.89,-2.82,3.71,92.99,3.1,chicory,317,0.2733,0.2864,0.2144,0.62,381.6,5.21,0.0,7.37,-0.17,7.97,76.73,2.9,331,2016,331,0.2733,0.2864,0.2144,0.0,0.0
2016-11-27,0.2683,0.36,165.67,2.84,0.0,2.17,-0.44,9.07,89.56,3.3,chicory,317,0.2695,0.2797,0.2343,0.36,125.81,3.64,0.0,2.89,-2.82,3.71,92.99,3.1,332,2016,332,0.2695,0.2797,0.2343,0.0,0.0
