date,VWC5,EV24,FG,Q,rd,SQ,TN,TX,UG,LAI,Crop,BOFEK,VWC5_lag,VWC5_lag3,VWC5_lag40,EV24_lag,FG_lag,Q_lag,rd_lag,SQ_lag,TN_lag,TX_lag,UG_lag,LAI_lag,DOY,year,date_encoded,VWC5_imputed,VWC5_lag_imputed,VWC5_lag3_imputed,VWC5_lag40_imputed,rd_imputed,rd_lag_imputed
2016-08-16,0.0686,3.72,288.58,21.82,0.0,11.39,10.51,22.39,74.87,2.95,grass,409,0.0857,0.1372,0.1869,4.01,221.04,23.18,0.0,12.05,10.49,22.18,73.9,2.9125,229,2016,229,0.0686,0.0857,0.1372,0.1869,0.0,0.0
2016-08-17,0.0559,4.19,294.55,24.11,0.0,13.2,10.74,24.53,65.4,2.9875,grass,409,0.0686,0.1093,0.1657,3.72,288.58,21.82,0.0,11.39,10.51,22.39,74.87,2.95,230,2016,230,0.0559,0.0686,0.1093,0.1657,0.0,0.0
2016-08-18,0.0442,4.11,216.01,23.45,0.0,12.8,9.25,25.07,67.79,3.025,grass,409,0.0559,0.0857,0.1525,4.19,294.55,24.11,0.0,13.2,10.74,24.53,65.4,2.9875,231,2016,231,0.0442,0.0559,0.0857,0.1525,0.0,0.0
2016-08-19,0.0441,2.64,234.98,14.84,1.8,5.55,10.76,26.19,76.29,3.0625,grass,409,0.0442,0.0686,0.1403,4.11,216.01,23.45,0.0,12.8,9.25,25.07,67.79,3.025,232,2016,232,0.0441,0.0442,0.0686,0.1403,1.8,0.0
2016-08-20,0.0565,2.98,368.81,16.82,0.0,7.47,14.81,23.93,73.12,3.1,grass,409,0.0441,0.0559,0.1268,2.64,234.98,14.84,1.8,5.55,10.76,26.19,76.29,3.0625,233,2016,233,0.0565,0.0441,0.0559,0.1268,0.0,1.8
2016-08-21,0.0972,1.66,441.21,9.75,11.6,3.43,14.03,19.49,84.86,3.0375,grass,409,0.0565,0.0442,0.1202,2.98,368.81,16.82,0.0,7.47,14.81,23.93,73.12,3.1,234,2016,234,0.0972,0.0565,0.0442,0.1202,11.6,0.0
2016-08-22,0.172,1.54,318.03,8.85,0.0,3.5,12.25,22.95,86.7,2.975,grass,409,0.0972,0.0441,0.1618,1.66,441.21,9.75,11.6,3.43,14.03,19.49,84.86,3.0375,235,2016,235,0.172,0.0972,0.0441,0.1618,0.0,11.6
2016-08-23,0.149,4.02,151.25,21.81,0.0,12.79,11.79,28.05,70.83,2.9125,grass,409,0.172,0.0565,0.1879,1.54,318.03,8.85,0.0,3.5,12.25,22.95,86.7,2.975,236,2016,236,0.149,0.172,0.0565,0.1879,0.0,0.0
2016-08-24,0.1102,4.22,202.8,21.73,0.0,12.9,15.76,31.5,66.98,2.85,grass,409,0.149,0.0972,0.139,4.02,151.25,21.81,0.0,12.79,11.79,28.05,70.83,2.9125,237,2016,237,0.1102,0.149,0.0972,0.139,0.0,0.0
2016-08-25,0.0806,4.21,182.29,21.49,0.0,12.81,16.72,32.51,68.67,2.7875,grass,409,0.1102,0.172,0.1253,4.22,202.8,21.73,0.0,12.9,15.76,31.5,66.98,2.85,238,2016,238,0.0806,0.1102,0.172,0.1253,0.0,0.0
2016-08-26,0.0602,3.71,231.1,19.29,0.0,10.92,17.39,29.28,74.32,2.725,grass,409,0.0806,0.149,0.124,4.21,182.29,21.49,0.0,12.81,16.72,32.51,68.67,2.7875,239,2016,239,0.0602,0.0806,0.149,0.124,0.0,0.0
2016-08-27,0.0475,3.41,314.87,17.81,0.0,8.15,16.48,28.93,75.29,2.6625,grass,409,0.0602,0.1102,0.1158,3.71,231.1,19.29,0.0,10.92,17.39,29.28,74.32,2.725,240,2016,240,0.0475,0.0602,0.1102,0.1158,0.0,0.0
2016-08-28,0.0421,3.03,329.75,16.27,0.0,8.8,14.72,26.74,73.75,2.6,grass,409,0.0475,0.0806,0.1054,3.41,314.87,17.81,0.0,8.15,16.48,28.93,75.29,2.6625,241,2016,241,0.0421,0.0475,0.0806,0.1054,0.0,0.0
2016-08-29,0.0403,2.44,228.76,14.27,0.0,5.49,10.1,22.37,80.53,2.5875,grass,409,0.0421,0.0602,0.0973,3.03,329.75,16.27,0.0,8.8,14.72,26.74,73.75,2.6,242,2016,242,0.0403,0.0421,0.0602,0.0973,0.0,0.0
2016-08-30,0.0325,3.45,104.71,20.23,0.0,12.45,7.65,24.15,73.29,2.575,grass,409,0.0403,0.0475,0.093,2.44,228.76,14.27,0.0,5.49,10.1,22.37,80.53,2.5875,243,2016,243,0.0325,0.0403,0.0475,0.093,0.0,0.0
2016-08-31,0.0276,3.45,163.99,19.61,0.0,11.72,9.94,25.96,71.39,2.5625,grass,409,0.0325,0.0421,0.1976,3.45,104.71,20.23,0.0,12.45,7.65,24.15,73.29,2.575,244,2016,244,0.0276,0.0325,0.0421,0.1976,0.0,0.0
2016-09-01,0.0254,2.5,197.68,14.5,0.0,7.12,10.9,24.05,82.92,2.55,grass,409,0.0276,0.0403,0.2015,3.45,163.99,19.61,0.0,11.72,9.94,25.96,71.39,2.5625,245,2016,245,0.0254,0.0276,0.0403,0.2015,0.0,0.0
2016-09-02,0.0257,2.56,265.22,14.85,2.1,5.45,9.72,22.98,78.79,2.5375,grass,409,0.0254,0.0325,0.1511,2.5,197.68,14.5,0.0,7.12,10.9,24.05,82.92,2.55,246,2016,246,0.0257,0.0254,0.0325,0.1511,2.1,0.0
2016-09-03,0.0488,2.48,274.3,14.18,0.6,5.88,13.15,23.4,78.73,2.525,grass,409,0.0257,0.0276,0.1314,2.56,265.22,14.85,2.1,5.45,9.72,22.98,78.79,2.5375,247,2016,247,0.0488,0.0257,0.0276,0.1314,0.6,2.1
2016-09-04,0.0437,1.75,463.97,9.91,2.5,3.62,14.3,23.03,82.48,2.5125,grass,409,0.0488,0.0254,0.1182,2.48,274.3,14.18,0.6,5.88,13.15,23.4,78.73,2.525,248,2016,248,0.0437,0.0488,0.0254,0.1182,2.5,0.6
2016-09-05,0.0555,2.59,205.04,14.92,0.0,8.06,12.06,23.22,81.96,2.5,grass,409,0.0437,0.0257,0.1092,1.75,463.97,9.91,2.5,3.62,14.3,23.03,82.48,2.5125,249,2016,249,0.0555,0.0437,0.0257,0.1092,0.0,2.5
2016-09-06,0.0346,2.86,142.37,16.19,0.0,10.18,11.01,25.92,80.79,2.5125,grass,409,0.0555,0.0488,0.1277,2.59,205.04,14.92,0.0,8.06,12.06,23.22,81.96,2.5,250,2016,250,0.0346,0.0555,0.0488,0.1277,0.0,0.0
2016-09-07,0.0264,3.4,169.59,18.88,0.0,11.86,11.94,26.89,71.28,2.525,grass,409,0.0346,0.0437,0.2041,2.86,142.37,16.19,0.0,10.18,11.01,25.92,80.79,2.5125,251,2016,251,0.0264,0.0346,0.0437,0.2041,0.0,0.0
2016-09-08,0.0208,3.28,253.39,17.93,0.0,12.02,12.62,28.15,72.01,2.5375,grass,409,0.0264,0.0555,0.1489,3.4,169.59,18.88,0.0,11.86,11.94,26.89,71.28,2.525,252,2016,252,0.0208,0.0264,0.0555,0.1489,0.0,0.0
2016-09-09,0.0174,2.72,180.16,15.94,0.0,8.85,11.13,23.59,80.97,2.55,grass,409,0.0208,0.0346,0.1553,3.28,253.39,17.93,0.0,12.02,12.62,28.15,72.01,2.5375,253,2016,253,0.0174,0.0208,0.0346,0.1553,0.0,0.0
2016-09-10,0.0157,3.06,171.55,17.5,0.0,11.1,9.2,26.16,71.27,2.5625,grass,409,0.0174,0.0264,0.1665,2.72,180.16,15.94,0.0,8.85,11.13,23.59,80.97,2.55,254,2016,254,0.0157,0.0174,0.0264,0.1665,0.0,0.0
2016-09-11,0.0167,1.38,152.1,7.88,0.0,1.49,14.12,23.2,85.29,2.575,grass,409,0.0157,0.0208,0.2168,3.06,171.55,17.5,0.0,11.1,9.2,26.16,71.27,2.5625,255,2016,255,0.0167,0.0157,0.0208,0.2168,0.0,0.0
2016-09-12,0.0179,3.16,128.61,16.99,0.0,11.4,13.67,29.64,72.65,2.5875,grass,409,0.0167,0.0174,0.2674,1.38,152.1,7.88,0.0,1.49,14.12,23.2,85.29,2.575,256,2016,256,0.0179,0.0167,0.0174,0.2674,0.0,0.0
2016-09-13,0.0157,3.18,201.95,16.42,0.0,11.49,15.97,32.46,66.43,2.6,grass,409,0.0179,0.0157,0.2586,3.16,128.61,16.99,0.0,11.4,13.67,29.64,72.65,2.5875,257,2016,257,0.0157,0.0179,0.0157,0.2586,0.0,0.0
2016-09-14,0.0129,3.17,210.69,16.36,0.0,11.42,16.75,32.4,63.43,2.4875,grass,409,0.0157,0.0167,0.2221,3.18,201.95,16.42,0.0,11.49,15.97,32.46,66.43,2.6,258,2016,258,0.0129,0.0157,0.0167,0.2221,0.0,0.0
2016-09-15,0.0109,2.92,313.51,15.3,10.2,9.18,15.67,30.36,64.66,2.375,grass,409,0.0129,0.0179,0.1714,3.17,210.69,16.36,0.0,11.42,16.75,32.4,63.43,2.4875,259,2016,259,0.0109,0.0129,0.0179,0.1714,10.2,0.0
2016-09-16,0.1543,1.82,280.8,10.45,0.0,4.91,14.22,21.98,81.14,2.2625,grass,409,0.0109,0.0157,0.1372,2.92,313.51,15.3,10.2,9.18,15.67,30.36,64.66,2.375,260,2016,260,0.1543,0.0109,0.0157,0.1372,0.0,10.2
2016-09-17,0.1081,1.28,152.74,7.26,0.0,0.98,11.67,19.99,87.21,2.15,grass,409,0.1543,0.0129,0.1179,1.82,280.8,10.45,0.0,4.91,14.22,21.98,81.14,2.2625,261,2016,261,0.1081,0.1543,0.0129,0.1179,0.0,0.0
2016-09-18,0.0875,1.5,249.66,8.86,0.0,3.42,13.05,20.08,82.62,2.0375,grass,409,0.1081,0.0109,0.0992,1.28,152.74,7.26,0.0,0.98,11.67,19.99,87.21,2.15,262,2016,262,0.0875,0.1081,0.0109,0.0992,0.0,0.0
2016-09-19,0.0622,1.88,163.94,11.78,0.0,5.25,8.83,19.84,77.31,1.925,grass,409,0.0875,0.1543,0.1158,1.5,249.66,8.86,0.0,3.42,13.05,20.08,82.62,2.0375,263,2016,263,0.0622,0.0875,0.1543,0.1158,0.0,0.0
2016-09-20,0.0401,1.75,103.6,10.97,0.0,4.37,6.4,19.88,78.88,1.8125,grass,409,0.0622,0.1081,0.122,1.88,163.94,11.78,0.0,5.25,8.83,19.84,77.31,1.925,264,2016,264,0.0401,0.0622,0.1081,0.122,0.0,0.0
2016-09-21,0.03,2.29,161.37,14.06,0.0,9.33,8.38,20.86,71.23,1.7,grass,409,0.0401,0.0875,0.1744,1.75,103.6,10.97,0.0,4.37,6.4,19.88,78.88,1.8125,265,2016,265,0.03,0.0401,0.0875,0.1744,0.0,0.0
2016-09-22,0.0199,1.87,121.95,11.75,0.0,6.57,7.03,21.55,78.67,1.65,grass,409,0.03,0.0622,0.1372,2.29,161.37,14.06,0.0,9.33,8.38,20.86,71.23,1.7,266,2016,266,0.0199,0.03,0.0622,0.1372,0.0,0.0
2016-09-23,0.0166,2.07,195.09,12.84,0.0,8.27,7.11,21.52,80.52,1.6,grass,409,0.0199,0.0401,0.1093,1.87,121.95,11.75,0.0,6.57,7.03,21.55,78.67,1.65,267,2016,267,0.0166,0.0199,0.0401,0.1093,0.0,0.0
2016-09-24,0.0116,2.41,233.1,14.24,0.0,10.08,7.12,23.95,70.86,1.55,grass,409,0.0166,0.03,0.0857,2.07,195.09,12.84,0.0,8.27,7.11,21.52,80.52,1.6,268,2016,268,0.0116,0.0166,0.03,0.0857,0.0,0.0
2016-09-25,0.0164,2.3,310.32,13.35,0.5,9.03,10.12,26.01,70.75,1.5,grass,409,0.0116,0.0199,0.0686,2.41,233.1,14.24,0.0,10.08,7.12,23.95,70.86,1.55,269,2016,269,0.0164,0.0116,0.0199,0.0686,0.5,0.0
2016-09-26,0.0227,1.76,115.89,11.01,0.0,5.93,7.45,20.0,82.12,1.45,grass,409,0.0164,0.0166,0.0559,2.3,310.32,13.35,0.5,9.03,10.12,26.01,70.75,1.5,270,2016,270,0.0227,0.0164,0.0166,0.0559,0.0,0.5
2016-09-27,0.0409,2.29,180.88,14.29,0.0,9.93,5.18,21.59,72.62,1.4,grass,409,0.0227,0.0116,0.0442,1.76,115.89,11.01,0.0,5.93,7.45,20.0,82.12,1.45,271,2016,271,0.0409,0.0227,0.0116,0.0442,0.0,0.0
2016-09-28,0.063,1.99,446.44,11.28,0.0,6.51,14.5,23.13,63.95,1.35,grass,409,0.0409,0.0164,0.0441,2.29,180.88,14.29,0.0,9.93,5.18,21.59,72.62,1.4,272,2016,272,0.063,0.0409,0.0164,0.0441,0.0,0.0
2016-09-29,0.0608,0.88,523.85,5.13,1.7,1.78,13.74,19.02,80.56,1.3,grass,409,0.063,0.0227,0.0565,1.99,446.44,11.28,0.0,6.51,14.5,23.13,63.95,1.35,273,2016,273,0.0608,0.063,0.0227,0.0565,1.7,0.0
2016-09-30,0.0612,1.67,303.98,10.23,0.5,5.2,11.29,18.8,78.23,1.2875,grass,409,0.0608,0.0409,0.0972,0.88,523.85,5.13,1.7,1.78,13.74,19.02,80.56,1.3,274,2016,274,0.0612,0.0608,0.0409,0.0972,0.5,1.7
2016-10-01,0.0571,1.26,228.05,7.89,2.7,3.12,9.95,17.89,84.97,1.275,grass,409,0.0612,0.063,0.172,1.67,303.98,10.23,0.5,5.2,11.29,18.8,78.23,1.2875,275,2016,275,0.0571,0.0612,0.063,0.172,2.7,0.5
2016-10-02,0.0804,0.89,398.44,5.81,2.2,2.3,8.68,15.86,87.9,1.2625,grass,409,0.0571,0.0608,0.149,1.26,228.05,7.89,2.7,3.12,9.95,17.89,84.97,1.275,276,2016,276,0.0804,0.0571,0.0608,0.149,2.2,2.7
2016-10-03,0.0491,1.61,243.77,9.95,0.0,6.35,10.91,18.54,80.34,1.25,grass,409,0.0804,0.0612,0.1102,0.89,398.44,5.81,2.2,2.3,8.68,15.86,87.9,1.2625,277,2016,277,0.0491,0.0804,0.0612,0.1102,0.0,2.2
2016-10-04,,1.38,366.39,8.81,0.0,5.5,8.84,17.49,78.25,1.2375,grass,409,0.0491,0.0571,0.0806,1.61,243.77,9.95,0.0,6.35,10.91,18.54,80.34,1.25,278,2016,278,0.2425,0.0491,0.0571,0.0806,0.0,0.0
2016-10-05,,1.97,420.39,13.44,0.0,10.06,4.81,14.43,70.77,1.225,grass,409,,0.0804,0.0602,1.38,366.39,8.81,0.0,5.5,8.84,17.49,78.25,1.2375,279,2016,279,0.2471,0.2053,0.0804,0.0602,0.0,0.0
2016-10-06,,1.0,348.66,6.92,0.0,2.26,3.34,13.11,78.0,1.2125,grass,409,,0.0491,0.0475,1.97,420.39,13.44,0.0,10.06,4.81,14.43,70.77,1.225,280,2016,280,0.2517,0.2095,0.0491,0.0475,0.0,0.0
2016-10-07,,0.78,282.34,5.2,0.0,2.44,9.95,14.7,82.89,1.2,grass,409,,,0.0421,1.0,348.66,6.92,0.0,2.26,3.34,13.11,78.0,1.2125,281,2016,281,0.2563,0.2138,0.2045,0.0421,0.0,0.0
2016-10-08,,1.28,233.26,8.76,0.0,4.2,4.74,14.68,76.53,1.2625,grass,409,,,0.0403,0.78,282.34,5.2,0.0,2.44,9.95,14.7,82.89,1.2,282,2016,282,0.2608,0.2181,0.2087,0.0403,0.0,0.0
2016-10-09,,1.4,119.52,10.04,0.0,7.6,2.32,14.04,82.57,1.325,grass,409,,,0.0325,1.28,233.26,8.76,0.0,4.2,4.74,14.68,76.53,1.2625,283,2016,283,0.2653,0.2224,0.213,0.0325,0.0,0.0
2016-10-10,,1.32,144.88,9.83,0.0,6.62,1.64,13.34,78.81,1.3875,grass,409,,,0.0276,1.4,119.52,10.04,0.0,7.6,2.32,14.04,82.57,1.325,284,2016,284,0.2696,0.2268,0.2173,0.0276,0.0,0.0
2016-10-11,0.0121,0.84,153.27,6.12,1.4,1.74,0.15,12.41,88.53,1.45,grass,409,,,0.0254,1.32,144.88,9.83,0.0,6.62,1.64,13.34,78.81,1.3875,285,2016,285,0.0121,0.2311,0.2216,0.0254,1.4,0.0
2016-10-12,0.0312,0.52,368.54,3.54,0.0,0.35,7.02,10.05,83.23,1.5125,grass,409,0.0121,,0.0257,0.84,153.27,6.12,1.4,1.74,0.15,12.41,88.53,1.45,286,2016,286,0.0312,0.0121,0.2259,0.0257,0.0,1.4
2016-10-13,0.016,1.02,470.07,6.98,0.0,4.21,6.71,12.01,77.06,1.575,grass,409,0.0312,,0.0488,0.52,368.54,3.54,0.0,0.35,7.02,10.05,83.23,1.5125,287,2016,287,0.016,0.0312,0.2303,0.0488,0.0,0.0
2016-10-14,,1.13,382.64,7.94,7.4,5.64,7.37,13.48,77.72,1.6375,grass,409,0.016,0.0121,0.0437,1.02,470.07,6.98,0.0,4.21,6.71,12.01,77.06,1.575,288,2016,288,0.2859,0.016,0.0121,0.0437,7.4,0.0
2016-10-15,,0.52,259.55,3.55,0.2,2.08,8.62,14.67,90.48,1.7,grass,409,,0.0312,0.0555,1.13,382.64,7.94,7.4,5.64,7.37,13.48,77.72,1.6375,289,2016,289,0.2896,0.2478,0.0312,0.0555,0.2,7.4
2016-10-16,,1.64,257.02,10.4,0.2,9.08,6.48,19.46,79.0,1.6875,grass,409,,0.016,0.0346,0.52,259.55,3.55,0.2,2.08,8.62,14.67,90.48,1.7,290,2016,290,0.2932,0.2518,0.016,0.0346,0.2,0.2
2016-10-17,,0.9,189.79,5.9,0.0,3.66,6.84,16.47,90.04,1.675,grass,409,,,0.0264,1.64,257.02,10.4,0.2,9.08,6.48,19.46,79.0,1.6875,291,2016,291,0.2966,0.2557,0.247,0.0264,0.0,0.2
2016-10-18,,0.61,348.43,4.23,15.5,2.58,7.03,13.62,91.71,1.6625,grass,409,,,0.0208,0.9,189.79,5.9,0.0,3.66,6.84,16.47,90.04,1.675,292,2016,292,0.2999,0.2594,0.251,0.0208,15.5,0.0
2016-10-19,,0.59,347.74,4.29,3.1,2.54,4.08,11.49,89.97,1.65,grass,409,,,0.0174,0.61,348.43,4.23,15.5,2.58,7.03,13.62,91.71,1.6625,293,2016,293,0.3029,0.263,0.2549,0.0174,3.1,15.5
2016-10-20,0.1607,0.27,217.55,1.92,5.4,0.27,6.05,11.11,94.02,1.6375,grass,409,,,0.0157,0.59,347.74,4.29,3.1,2.54,4.08,11.49,89.97,1.65,294,2016,294,0.1607,0.2665,0.2587,0.0157,5.4,3.1
2016-10-21,,0.66,196.72,4.9,2.5,2.31,5.38,10.62,88.65,1.625,grass,409,0.1607,,0.0167,0.27,217.55,1.92,5.4,0.27,6.05,11.11,94.02,1.6375,295,2016,295,0.3086,0.1607,0.2623,0.0167,2.5,5.4
2016-10-22,,0.62,138.97,4.71,0.2,2.17,-0.47,9.9,90.05,1.6125,grass,409,,,0.0179,0.66,196.72,4.9,2.5,2.31,5.38,10.62,88.65,1.625,296,2016,296,0.3111,0.2731,0.2659,0.0179,0.2,2.5
2016-10-23,,0.69,136.25,6.01,0.0,3.32,-1.4,8.12,94.21,1.6,grass,409,,0.1607,0.0157,0.62,138.97,4.71,0.2,2.17,-0.47,9.9,90.05,1.6125,297,2016,297,0.3136,0.2763,0.1607,0.0157,0.0,0.2
2016-10-24,,0.27,218.91,2.02,1.4,0.08,4.84,8.77,93.63,1.5375,grass,409,,,0.0129,0.69,136.25,6.01,0.0,3.32,-1.4,8.12,94.21,1.6,298,2016,298,0.3159,0.2793,0.2726,0.0129,1.4,0.0
2016-10-25,,0.25,106.2,1.71,0.0,0.12,8.23,9.79,92.91,1.475,grass,409,,,0.0109,0.27,218.91,2.02,1.4,0.08,4.84,8.77,93.63,1.5375,299,2016,299,0.3182,0.2823,0.2757,0.0109,0.0,1.4
2016-10-26,,0.88,145.23,6.09,0.0,4.34,6.69,12.66,88.72,1.4125,grass,409,,,0.1543,0.25,106.2,1.71,0.0,0.12,8.23,9.79,92.91,1.475,300,2016,300,0.3203,0.2851,0.2788,0.1543,0.0,0.0
2016-10-27,,0.39,332.88,2.68,0.0,0.42,8.0,13.28,92.72,1.35,grass,409,,,0.1081,0.88,145.23,6.09,0.0,4.34,6.69,12.66,88.72,1.4125,301,2016,301,0.3225,0.2879,0.2818,0.1081,0.0,0.0
2016-10-28,,0.2,321.04,1.45,0.7,0.0,10.01,13.83,92.29,1.2875,grass,409,,,0.0875,0.39,332.88,2.68,0.0,0.42,8.0,13.28,92.72,1.35,302,2016,302,0.3246,0.2906,0.2847,0.0875,0.7,0.0
2016-10-29,,1.0,98.27,6.98,0.0,7.14,4.75,14.94,89.37,1.225,grass,409,,,0.0622,0.2,321.04,1.45,0.7,0.0,10.01,13.83,92.29,1.2875,303,2016,303,0.3267,0.2932,0.2875,0.0622,0.0,0.7
2016-10-30,,0.89,67.51,6.4,0.0,6.29,4.36,15.16,90.53,1.1625,grass,409,,,0.0401,1.0,98.27,6.98,0.0,7.14,4.75,14.94,89.37,1.225,304,2016,304,0.3288,0.2958,0.2902,0.0401,0.0,0.0
2016-10-31,,1.04,102.05,7.38,0.0,8.05,3.87,15.77,89.84,1.1,grass,409,,,0.03,0.89,67.51,6.4,0.0,6.29,4.36,15.16,90.53,1.1625,305,2016,305,0.331,0.2983,0.2929,0.03,0.0,0.0
2016-11-01,,0.55,154.26,3.8,2.7,2.57,3.04,14.07,94.66,1.05,grass,409,,,0.0199,1.04,102.05,7.38,0.0,8.05,3.87,15.77,89.84,1.1,306,2016,306,0.3332,0.3007,0.2955,0.0199,2.7,0.0
2016-11-02,,0.77,248.47,5.98,2.1,5.45,2.34,11.26,90.93,1.0,grass,409,,,0.0166,0.55,154.26,3.8,2.7,2.57,3.04,14.07,94.66,1.05,307,2016,307,0.3354,0.3031,0.298,0.0166,2.1,2.7
2016-11-03,,0.55,230.94,4.48,0.4,3.84,0.78,10.29,93.96,0.95,grass,409,,,0.0116,0.77,248.47,5.98,2.1,5.45,2.34,11.26,90.93,1.0,308,2016,308,0.3377,0.3053,0.3005,0.0116,0.4,2.1
2016-11-04,,0.64,334.77,4.72,1.5,5.05,5.69,10.79,83.44,0.9,grass,409,,,0.0164,0.55,230.94,4.48,0.4,3.84,0.78,10.29,93.96,0.95,309,2016,309,0.34,0.3075,0.3029,0.0164,1.5,0.4
2016-11-05,,0.48,295.6,3.56,0.7,2.38,4.44,10.5,91.02,0.85,grass,409,,,0.0227,0.64,334.77,4.72,1.5,5.05,5.69,10.79,83.44,0.9,310,2016,310,0.3424,0.3097,0.3052,0.0227,0.7,1.5
2016-11-06,,0.43,386.24,3.35,0.7,2.02,3.72,8.49,90.36,0.8,grass,409,,,0.0409,0.48,295.6,3.56,0.7,2.38,4.44,10.5,91.02,0.85,311,2016,311,0.3447,0.3117,0.3075,0.0409,0.7,0.7
2016-11-07,,0.18,214.31,1.33,2.0,0.05,2.41,6.18,94.19,0.75,grass,409,,,0.063,0.43,386.24,3.35,0.7,2.02,3.72,8.49,90.36,0.8,312,2016,312,0.3469,0.3136,0.3096,0.063,2.0,0.7
2016-11-08,,0.49,181.81,4.16,0.7,3.01,-0.87,4.93,90.11,0.7,grass,409,,,0.0608,0.18,214.31,1.33,2.0,0.05,2.41,6.18,94.19,0.75,313,2016,313,0.3491,0.3154,0.3117,0.0608,0.7,2.0
2016-11-09,,0.2,234.51,1.4,10.0,0.09,-0.21,4.5,94.14,0.675,grass,409,,,0.0612,0.49,181.81,4.16,0.7,3.01,-0.87,4.93,90.11,0.7,314,2016,314,0.3511,0.317,0.3136,0.0612,10.0,0.7
2016-11-10,0.606,0.13,168.27,1.21,9.4,0.34,2.59,6.39,96.64,0.65,grass,409,,,0.0571,0.2,234.51,1.4,10.0,0.09,-0.21,4.5,94.14,0.675,315,2016,315,0.606,0.3185,0.3154,0.0571,9.4,10.0
2016-11-11,,0.44,275.77,3.81,0.0,3.89,-3.05,5.33,88.41,0.625,grass,409,0.606,,0.0804,0.13,168.27,1.21,9.4,0.34,2.59,6.39,96.64,0.65,316,2016,316,0.3545,0.606,0.3171,0.0804,0.0,9.4
2016-11-12,,0.39,251.61,3.64,0.5,3.06,-3.12,5.05,85.32,0.6,grass,409,,,0.0491,0.44,275.77,3.81,0.0,3.89,-3.05,5.33,88.41,0.625,317,2016,317,0.3558,0.3208,0.3186,0.0491,0.5,0.0
2016-11-13,,0.21,193.01,1.71,1.8,0.06,0.21,4.74,89.34,0.575,grass,409,,0.606,,0.39,251.61,3.64,0.5,3.06,-3.12,5.05,85.32,0.6,318,2016,318,0.3568,0.3216,0.606,0.2052,1.8,0.5
2016-11-14,,0.29,299.11,2.55,7.1,0.86,-1.85,5.9,93.18,0.55,grass,409,,,,0.21,193.01,1.71,1.8,0.06,0.21,4.74,89.34,0.575,319,2016,319,0.3574,0.3222,0.3209,0.2097,7.1,1.8
2016-11-15,0.218,0.1,352.15,0.77,11.0,0.01,5.7,11.91,98.12,0.525,grass,409,,,,0.29,299.11,2.55,7.1,0.86,-1.85,5.9,93.18,0.55,320,2016,320,0.218,0.3226,0.3218,0.2141,11.0,7.1
2016-11-16,0.7433,0.31,420.88,2.0,9.1,1.46,9.21,13.99,93.08,0.5,grass,409,0.218,,,0.1,352.15,0.77,11.0,0.01,5.7,11.91,98.12,0.525,321,2016,321,0.7433,0.218,0.3224,0.2187,9.1,11.0
2016-11-17,0.6497,0.41,521.46,3.03,15.8,1.59,7.89,11.63,87.61,0.825,grass,409,0.7433,,,0.31,420.88,2.0,9.1,1.46,9.21,13.99,93.08,0.5,322,2016,322,0.6497,0.7433,0.3227,0.2232,15.8,9.1
2016-11-18,0.7281,0.43,496.05,3.24,1.1,2.47,3.18,8.66,86.19,1.15,grass,409,0.6497,0.218,,0.41,521.46,3.03,15.8,1.59,7.89,11.63,87.61,0.825,323,2016,323,0.7281,0.6497,0.218,0.2277,1.1,15.8
2016-11-19,,0.42,436.2,3.07,2.4,2.48,3.8,7.92,80.46,1.475,grass,409,0.7281,0.7433,,0.43,496.05,3.24,1.1,2.47,3.18,8.66,86.19,1.15,324,2016,324,0.3549,0.7281,0.7433,0.2321,2.4,1.1
2016-11-20,,0.18,632.5,1.35,4.1,0.24,4.87,13.42,75.86,1.8,grass,409,,0.6497,0.0121,0.42,436.2,3.07,2.4,2.48,3.8,7.92,80.46,1.475,325,2016,325,0.3535,0.3205,0.6497,0.0121,4.1,2.4
2016-11-21,0.2748,0.24,423.14,1.55,2.7,0.32,9.42,14.34,83.08,2.125,grass,409,,0.7281,0.0312,0.18,632.5,1.35,4.1,0.24,4.87,13.42,75.86,1.8,326,2016,326,0.2748,0.3195,0.7281,0.0312,2.7,4.1
2016-11-22,0.1401,0.51,404.44,3.21,0.0,3.05,6.87,13.07,76.45,2.45,grass,409,0.2748,,0.016,0.24,423.14,1.55,2.7,0.32,9.42,14.34,83.08,2.125,327,2016,327,0.1401,0.2748,0.3205,0.016,0.0,2.7
2016-11-23,,0.31,209.64,2.35,0.0,1.47,4.31,12.31,91.92,2.775,grass,409,0.1401,,,0.51,404.44,3.21,0.0,3.05,6.87,13.07,76.45,2.45,328,2016,328,0.3483,0.1401,0.3194,0.2491,0.0,0.0
2016-11-24,,0.43,492.11,2.77,0.0,2.75,3.78,9.16,82.03,3.1,grass,409,,0.2748,,0.31,209.64,2.35,0.0,1.47,4.31,12.31,91.92,2.775,329,2016,329,0.3466,0.3153,0.2748,0.253,0.0,0.0
2016-11-25,,0.6,392.94,5.18,0.0,7.41,-0.63,8.06,76.4,3.2,grass,409,,0.1401,,0.43,492.11,2.77,0.0,2.75,3.78,9.16,82.03,3.1,330,2016,330,0.3449,0.3138,0.1401,0.2568,0.0,0.0
2016-11-26,,0.37,128.52,3.69,0.0,3.13,-2.97,3.6,93.02,3.3,grass,409,,,,0.6,392.94,5.18,0.0,7.41,-0.63,8.06,76.4,3.2,331,2016,331,0.3433,0.3122,0.3152,0.2605,0.0,0.0
